id,url,owner_id,name,description,language,created_at,forked_from,deleted,updated_at,forked_commit_id
34731554,https://api.github.com/repos/delanst/cassandra-scala,6554716,cassandra-scala,Sample tests on using datastax cassandra,Scala,2016-04-09 23:22:47 UTC,,false,1970-01-01 01:00:01 UTC,
34731751,https://api.github.com/repos/bambuchaAdm/akka-file-watch,212397,akka-file-watch,Akka wraper around java.nio.WatchService,Scala,2016-04-09 23:33:14 UTC,,false,1970-01-01 01:00:01 UTC,
34731771,https://api.github.com/repos/fedesilva/scalajs-alt,155761,scalajs-alt,Scala JS SPA with alternative (not play) backends,Scala,2016-04-09 23:34:49 UTC,,false,1970-01-01 01:00:01 UTC,
34732330,https://api.github.com/repos/les69/OptimusFactorizer,1101021,OptimusFactorizer,BigData project for UniTN,Scala,2016-02-13 12:55:19 UTC,,false,1970-01-01 01:00:01 UTC,
34733982,https://api.github.com/repos/dkmn/week1_ww_kv_store,3046630,week1_ww_kv_store,Week 1 Akka course repo,Scala,2016-04-09 04:07:12 UTC,,false,1970-01-01 01:00:01 UTC,
34737384,https://api.github.com/repos/pyk/hello-scala,3156612,hello-scala,Hello Scala programming language,Scala,2016-04-09 06:20:52 UTC,,false,1970-01-01 01:00:01 UTC,
34739857,https://api.github.com/repos/anmolkapoor/HackerRank-FPQuestions-Scala,1284682,HackerRank-FPQuestions-Scala,Questions from HackerRank > Functional Programming Domain > In Scala Language,Scala,2016-04-09 07:32:44 UTC,,false,1970-01-01 01:00:01 UTC,
34740652,https://api.github.com/repos/vitillo/spark-hyperloglog,57623,spark-hyperloglog,Algebird's HyperLogLog support for Apache Spark.,Scala,2016-04-09 07:51:02 UTC,,false,1970-01-01 01:00:01 UTC,
34748878,https://api.github.com/repos/je-nunez/find_items_in_eBay,7389274,find_items_in_eBay,"Find items, their prices and time to end auctions, etc, from eBay using the command-line",Scala,2016-03-18 03:19:54 UTC,,false,1970-01-01 01:00:01 UTC,
34750281,https://api.github.com/repos/michael-rickert/S-99,12435193,S-99,S-99: Ninety-Nine Scala Problems,Scala,2016-04-09 23:48:54 UTC,,false,1970-01-01 01:00:01 UTC,
34754264,https://api.github.com/repos/davemaple/playframework-kotlin-template,1296564,playframework-kotlin-template,Playframwork + Kotlin Integration template,Scala,2016-04-10 00:53:18 UTC,,false,1970-01-01 01:00:01 UTC,
34755551,https://api.github.com/repos/holmeso/fpinseggs,12436501,fpinseggs,fpins example code,Scala,2016-04-10 11:12:41 UTC,,false,1970-01-01 01:00:01 UTC,
34757153,https://api.github.com/repos/masayuki038/goju,248609,goju,(WIP) goju is [hanoidb](https://github.com/krestenkrab/hanoidb) clone written in Scala.,Scala,2016-04-10 10:37:40 UTC,,false,1970-01-01 01:00:01 UTC,
34757285,https://api.github.com/repos/hum2/AtCoder,6231797,AtCoder,AtCoder Practice,Scala,2016-04-10 10:42:06 UTC,,false,1970-01-01 01:00:01 UTC,
34757442,https://api.github.com/repos/Cotopia/HelloScala,12264337,HelloScala,learning scala,Scala,2016-04-10 10:45:24 UTC,,false,1970-01-01 01:00:01 UTC,
34758883,https://api.github.com/repos/t0mmyt/cw-one,2071185,cw-one,SDP 2016 Module - Coursework One,Scala,2016-03-14 21:31:05 UTC,,false,1970-01-01 01:00:01 UTC,
34759273,https://api.github.com/repos/rkaraujo/rkablog-scala,6561405,rkablog-scala,This is a application that I made to study the Play Framework and Scala.,Scala,2016-04-10 11:33:50 UTC,,false,1970-01-01 01:00:01 UTC,
34759597,https://api.github.com/repos/mkimakhe/demo,12437874,demo,projet de test et demo,Scala,2016-04-10 11:43:19 UTC,,false,1970-01-01 01:00:01 UTC,
34759923,https://api.github.com/repos/hoheinzollern/Sudoku-Solver,3362,Sudoku-Solver,Sudoku Solver,Scala,2010-06-03 14:58:35 UTC,,false,1970-01-01 01:00:01 UTC,
34760235,https://api.github.com/repos/hasumedic/monocle-101,921500,monocle-101,Playground project for testing monocle,Scala,2016-04-10 11:55:14 UTC,,false,1970-01-01 01:00:01 UTC,
34760611,https://api.github.com/repos/TanUkkii007/cassandra-guide-scala,1706959,cassandra-guide-scala,"Personal project to learn and try Cassandra along with Cassandra: The Definitive Guide, 2nd Ed",Scala,2016-04-10 12:03:43 UTC,,false,1970-01-01 01:00:01 UTC,
34762248,https://api.github.com/repos/nabezokodaikon/scalacheck-training,1297872,scalacheck-training,scalacheck の練習,Scala,2016-04-10 12:26:23 UTC,,false,1970-01-01 01:00:01 UTC,
34762347,https://api.github.com/repos/Bladtman242/GAER-2016-genetic-furniture,822625,GAER-2016-genetic-furniture,ITU course project implementation of a genetic algorithm for evolving furniture,Scala,2016-04-10 21:16:28 UTC,,false,1970-01-01 01:00:01 UTC,
34763194,https://api.github.com/repos/Curycu/Algorithm,2863759,Algorithm,Etude for Basic Algorithms and Data Structure with Scala in FP,Scala,2016-04-10 12:51:11 UTC,,false,1970-01-01 01:00:01 UTC,
34764143,https://api.github.com/repos/bernhard-42/spark-yarn-rest-api,586962,spark-yarn-rest-api,Demonstrates how to submit a job to Spark on HDP directly via YARN's REST API from any workstation ,Scala,2016-04-10 13:14:32 UTC,,false,1970-01-01 01:00:01 UTC,
34764949,https://api.github.com/repos/travisbrown/macavity,146404,macavity,Faster stuff for Cats,Scala,2016-04-10 23:04:04 UTC,,false,1970-01-01 01:00:01 UTC,
34766088,https://api.github.com/repos/antoniomaria/MatchingObjectsWithPatterns,1929783,MatchingObjectsWithPatterns,Scala Pattern atching strategies,Scala,2016-04-10 13:53:24 UTC,,false,1970-01-01 01:00:01 UTC,
34766262,https://api.github.com/repos/ikhoon/finatra-mysql-seed,882131,finatra-mysql-seed,finatra + mysql + quill or slick seed project,Scala,2016-04-10 05:48:42 UTC,,false,1970-01-01 01:00:01 UTC,
34767430,https://api.github.com/repos/rafaelkyrdan/nest-app,313858,nest-app,It is a server-based client created in Scala. In-progress,Scala,2016-04-10 14:25:04 UTC,,false,1970-01-01 01:00:01 UTC,
34768918,https://api.github.com/repos/geerdink/fast-data,2609937,fast-data,"A solution for streaming data processing in the Internet of Things with Kafka, Cassandra, Spark, Akka",Scala,2016-04-10 07:48:10 UTC,,false,1970-01-01 01:00:01 UTC,
34769746,https://api.github.com/repos/hadrianpaulo/neural-networks-scala,293845,neural-networks-scala,Implementation of Neural Networks and Deep Learning Lessons in Scala,Scala,2016-04-10 15:25:52 UTC,,false,1970-01-01 01:00:01 UTC,
34771546,https://api.github.com/repos/Iman/shopping-cart-scala,210226,shopping-cart-scala,This project was created as part of recruiting process in Scala.,Scala,2016-04-10 16:16:20 UTC,,false,1970-01-01 01:00:01 UTC,
34773140,https://api.github.com/repos/Cooper-Peng/SparkTrain,12439446,SparkTrain,The Word-Count project is demo for spark,Scala,2016-04-10 16:43:21 UTC,,false,1970-01-01 01:00:01 UTC,
34773210,https://api.github.com/repos/Giovannini/TwitterStreaming,2716884,TwitterStreaming,Attempt to read twitter stream API to be able to have some fun with Streams.,Scala,2016-04-10 16:47:01 UTC,,false,1970-01-01 01:00:01 UTC,
34773270,https://api.github.com/repos/scaled/typescript-mode,1131324,typescript-mode,A major mode for editing TypeScript code.,Scala,2016-04-10 16:49:10 UTC,,false,1970-01-01 01:00:01 UTC,
34775477,https://api.github.com/repos/alonsoir/hello-kafka-twitter-scala,1829599,hello-kafka-twitter-scala,"kafka,spark-streaming, mongodb, cassandra,scala",Scala,2016-04-10 17:12:04 UTC,,false,1970-01-01 01:00:01 UTC,
34776097,https://api.github.com/repos/TomStrahan/toms-outguessing-game,7926211,toms-outguessing-game,"A quick and dirty implementation of an Outguessing Game I wrote in Scala. Not all of it is currently in functional style, which I aim to fix. Heavy refactoring to come.",Scala,2016-04-10 17:14:46 UTC,,false,1970-01-01 01:00:01 UTC,
34784402,https://api.github.com/repos/BBK-SDP-2016/cw3,12443176,cw3,SDP rayTracer,Scala,2016-04-10 19:54:35 UTC,,false,1970-01-01 01:00:01 UTC,
34787230,https://api.github.com/repos/BBK-PiJ-2015-41/SDP_CW2,10740153,SDP_CW2,Course Work 2,Scala,2016-04-10 20:11:10 UTC,,false,1970-01-01 01:00:01 UTC,
34787579,https://api.github.com/repos/jeremygu86/Scala2_Ben,11371699,Scala2_Ben,Scala2 Scala for impatient notes and solutions,Scala,2016-04-10 20:25:37 UTC,,false,1970-01-01 01:00:01 UTC,
34788792,https://api.github.com/repos/abhishek1610/spark_QA,7999042,spark_QA,Spark SQL based file to table comparasion,Scala,2016-04-10 21:14:44 UTC,,false,1970-01-01 01:00:01 UTC,
34788999,https://api.github.com/repos/wjsrobertson/planetoid,6301849,planetoid,A two player web game ,Scala,2016-04-10 21:23:47 UTC,,false,1970-01-01 01:00:01 UTC,
34789189,https://api.github.com/repos/langley/demoAwsLambdaSbt,111779,demoAwsLambdaSbt,An sbt based project that illustrates how simple it is to write and deploy AWS Lambda functions in Scala with sbt and its plugins,Scala,2016-04-10 21:29:44 UTC,,false,1970-01-01 01:00:01 UTC,
34789627,https://api.github.com/repos/hakanserce/gson-scala,7882721,gson-scala,A scala wrapper for Gson,Scala,2016-04-10 21:47:47 UTC,,false,1970-01-01 01:00:01 UTC,
34792853,https://api.github.com/repos/notvitor/akka-http-json4s-template,6543151,akka-http-json4s-template,REST API Project Template using Akka HTTP 2.4.3 with Json4s 3.3.0,Scala,2016-04-10 23:05:57 UTC,,false,1970-01-01 01:00:01 UTC,
34793880,https://api.github.com/repos/sunilkgrao/customer-churn,716508,customer-churn,A customer churn prediction Neural Net,Scala,2016-04-10 23:37:24 UTC,,false,1970-01-01 01:00:01 UTC,
34794661,https://api.github.com/repos/A1kmm/sbt-mixversion-test,177625,sbt-mixversion-test,A small example of how to write an sbt code generator using a different Scala version to what sbt is using,Scala,2016-04-10 03:21:25 UTC,,false,1970-01-01 01:00:01 UTC,
34795474,https://api.github.com/repos/xuyangit/SpatialExperiments,9247520,SpatialExperiments,spatial-keyword program experiments ,Scala,2016-04-10 04:13:35 UTC,,false,1970-01-01 01:00:01 UTC,
34795693,https://api.github.com/repos/SAMMY7th/aws-lambda-scala,2061970,aws-lambda-scala,AWS lambda上で動く、Scala製SlackBot。 (Kotlin版 https://github.com/SAMMY7th/aws-lambda-kotlin),Scala,2016-04-10 04:22:33 UTC,,false,1970-01-01 01:00:01 UTC,
34796321,https://api.github.com/repos/starqiu/LearningScala,2580942,LearningScala,Learning Scala,Scala,2016-04-10 04:50:29 UTC,,false,1970-01-01 01:00:01 UTC,
34802372,https://api.github.com/repos/kspichale/spark-cassandra,1400669,spark-cassandra,Docker image with Spark and Cassandra,Scala,2016-04-10 08:50:16 UTC,,false,1970-01-01 01:00:01 UTC,
34802965,https://api.github.com/repos/luckywind/sparktest1,8552978,sparktest1,SparkPi,Scala,2016-04-10 09:03:38 UTC,,false,1970-01-01 01:00:01 UTC,
34803218,https://api.github.com/repos/luckywind/SbtDemo,8552978,SbtDemo,buybox in coupang,Scala,2016-04-10 09:07:49 UTC,,false,1970-01-01 01:00:01 UTC,
34806283,https://api.github.com/repos/srinivaskcg/SecureRestAPI,9366277,SecureRestAPI,"Implement of Facebook API and a Client simulator using Scala, Akka and Spraycan.",Scala,2015-11-25 20:12:11 UTC,,false,1970-01-01 01:00:01 UTC,
34824196,https://api.github.com/repos/baifendian/SparkDemo,8849239,SparkDemo,spark example code,Scala,2016-04-11 00:59:00 UTC,,false,1970-01-01 01:00:01 UTC,
34827053,https://api.github.com/repos/ldaniels528/MEAN.sjs,4729303,MEAN.sjs,Scala bindings to support the MEAN Stack in Scala.js,Scala,2016-04-09 01:52:17 UTC,,false,1970-01-01 01:00:01 UTC,
34827495,https://api.github.com/repos/vp4nb/Scala,6762065,Scala,Scala Beginner Examples with the document,Scala,2016-04-11 01:52:18 UTC,,false,1970-01-01 01:00:01 UTC,
34827824,https://api.github.com/repos/jrglee/todo-play-scala-postgres,499393,todo-play-scala-postgres,Re-learning Play by implementing a todobackend,Scala,2016-04-11 01:57:16 UTC,,false,1970-01-01 01:00:01 UTC,
34830005,https://api.github.com/repos/luhtonen/learning-akka-video,742982,learning-akka-video,Learning Akka video course from Safari Books,Scala,2016-04-11 10:41:22 UTC,,false,1970-01-01 01:00:01 UTC,
34830244,https://api.github.com/repos/mniehoff/spark-streaming-example,5810925,spark-streaming-example,"Example for a spark-streaming application using Kafka, Cassandra and Stateful Stream Processing",Scala,2016-04-11 10:46:32 UTC,,false,1970-01-01 01:00:01 UTC,
34830457,https://api.github.com/repos/csaurav/scala-playground,227507,scala-playground,Trying out Scala,Scala,2016-04-11 10:50:24 UTC,,false,1970-01-01 01:00:01 UTC,
34830988,https://api.github.com/repos/demonyangyue/RedPacket,1669351,RedPacket,An akka project to demo wechat red packet,Scala,2016-04-11 11:01:04 UTC,,false,1970-01-01 01:00:01 UTC,
34834495,https://api.github.com/repos/apoorvreddy/func_prog_in_scala,5642546,func_prog_in_scala,Code Samples and Exercises from the book Functional Programming in Scala,Scala,2016-04-11 12:10:54 UTC,,false,1970-01-01 01:00:01 UTC,
34835631,https://api.github.com/repos/poison-ivy-build-tool/poison-ivy,12452035,poison-ivy,A scala-based project build tool for use with JVM languages,Scala,2016-04-11 21:59:48 UTC,,false,1970-01-01 01:00:01 UTC,
34837551,https://api.github.com/repos/milessabin/si2712fix-demo,17038,si2712fix-demo,This repository contains a minimal SBT project for experimenting with a fix for SI-2712,Scala,2016-04-11 16:28:41 UTC,,false,1970-01-01 01:00:01 UTC,
34838273,https://api.github.com/repos/xianminx/cs3101-2,290192,cs3101-2,Assignments for course [COMS W3101-2 - Programming Languages: Scala](http://www.cs.columbia.edu/~bauer/cs3101-2/index.html),Scala,2016-04-11 09:37:01 UTC,,false,1970-01-01 01:00:01 UTC,
34838694,https://api.github.com/repos/simerplaha/scalaz-learning-attempts,11132,scalaz-learning-attempts,Attempts at trying to learn Scalaz's functional principle,Scala,2016-04-11 13:27:00 UTC,,false,1970-01-01 01:00:01 UTC,
34839462,https://api.github.com/repos/indraniel/hello-sbt,229045,hello-sbt,"A tutorial ""Hello World"" project to get acquainted with Scala's sbt",Scala,2016-04-11 13:40:40 UTC,,false,1970-01-01 01:00:01 UTC,
34839727,https://api.github.com/repos/snorberhuis/TextToSpeech,3901653,TextToSpeech,Small project that converts text files to speech using Ivona SpeechCloud,Scala,2016-04-11 13:45:50 UTC,,false,1970-01-01 01:00:01 UTC,
34840540,https://api.github.com/repos/Paul-Lin/Recommend-on-Spark,6578776,Recommend-on-Spark,Recommend System Built by Scala,Scala,2016-04-11 14:00:09 UTC,,false,1970-01-01 01:00:01 UTC,
34841096,https://api.github.com/repos/makkarpov/scalingua,1198936,scalingua,A simple gettext-like internationalization library for Scala,Scala,2016-04-11 17:18:58 UTC,,false,1970-01-01 01:00:01 UTC,
34841521,https://api.github.com/repos/ryanonsrc/nmunch,2461455,nmunch,Number Munchers (fs2/scalaz streaming expression calculator),Scala,2016-04-11 19:32:13 UTC,,false,1970-01-01 01:00:01 UTC,
34847651,https://api.github.com/repos/lakshmansakhileti/TowersofHanoi,6993540,TowersofHanoi,anio,Scala,2016-04-11 09:21:08 UTC,,false,1970-01-01 01:00:01 UTC,
34847886,https://api.github.com/repos/toc777/sbt-webpack,6124427,sbt-webpack,An sbt-web plugin for webpack,Scala,2016-04-11 16:00:28 UTC,,false,1970-01-01 01:00:01 UTC,
34848241,https://api.github.com/repos/kindlychung/smail,995829,smail,Send email on the commandline,Scala,2016-04-11 16:07:04 UTC,,false,1970-01-01 01:00:01 UTC,
34849933,https://api.github.com/repos/CommBank/coppersmith,2822056,coppersmith,Feature Engineering as Composable Functions,Scala,2016-04-11 04:38:16 UTC,,false,1970-01-01 01:00:01 UTC,
34850042,https://api.github.com/repos/hawkw/fangers,977849,fangers,"an implementation of finger trees in Scala, just for fun",Scala,2016-04-11 16:46:19 UTC,,false,1970-01-01 01:00:01 UTC,
34850420,https://api.github.com/repos/traviscrawford/spark-dynamodb,85342,spark-dynamodb,DynamoDB data source for Apache Spark,Scala,2016-04-11 22:35:07 UTC,,false,1970-01-01 01:00:01 UTC,
34852073,https://api.github.com/repos/KatrinaHoffert/EatSafe,12166534,EatSafe,An app for finding safe places to eat,Scala,2015-01-22 22:27:20 UTC,,false,1970-01-01 01:00:01 UTC,
34852812,https://api.github.com/repos/enewey/maze-generator,6465306,maze-generator,Generates a maze. Made in Scala.,Scala,2016-04-11 17:55:07 UTC,,false,1970-01-01 01:00:01 UTC,
34853784,https://api.github.com/repos/mdodsworth/programming-scala,90309,programming-scala,going through the programming-scala book,Scala,2011-09-13 16:17:21 UTC,,false,1970-01-01 01:00:01 UTC,
34855315,https://api.github.com/repos/AnnieTheEagle/BB84Simulator,1311490,BB84Simulator,"Final Year Project for King's College London: An Investigation into Quantum Key Distribution, Mutating Keys and Rotational Polarisation of a QKD Protocol",Scala,2016-04-11 19:03:33 UTC,,false,1970-01-01 01:00:01 UTC,
34857248,https://api.github.com/repos/virdis/ddl-concordance,7719963,ddl-concordance,Concordance - Use OpenNLP Tools for sentence detection and tokenization.,Scala,2016-04-11 19:56:51 UTC,,false,1970-01-01 01:00:01 UTC,
34857912,https://api.github.com/repos/lawrencewu/einstein,3877163,einstein,recommendation system,Scala,2016-04-11 02:41:43 UTC,,false,1970-01-01 01:00:01 UTC,
34857956,https://api.github.com/repos/mynlp/jigg-base,7261316,jigg-base,A base utilities for Jigg including base traits for a new annotator.,Scala,2016-04-11 02:22:56 UTC,,false,1970-01-01 01:00:01 UTC,
34859135,https://api.github.com/repos/chwthewke/vllens-scala,1084972,vllens-scala,Van Laarhoven lenses experiment,Scala,2016-04-11 20:07:25 UTC,,false,1970-01-01 01:00:01 UTC,
34861316,https://api.github.com/repos/leebecker/sputility-belt,1502331,sputility-belt,"Utility functions for Spark, especially for evaluation of machine learning models",Scala,2016-04-11 21:18:54 UTC,,false,1970-01-01 01:00:01 UTC,
34862041,https://api.github.com/repos/michael-read/Akka-Content-Based-Router,12460283,Akka-Content-Based-Router,How to Create a Non-stop Microservices Platform using Akka,Scala,2016-04-11 21:49:48 UTC,,false,1970-01-01 01:00:01 UTC,
34862378,https://api.github.com/repos/poison-ivy-build-tool/poison-ivy,6813030,poison-ivy,A scala-based project build tool for use with JVM languages,Scala,2016-04-11 21:59:48 UTC,,false,1970-01-01 01:00:01 UTC,
34862541,https://api.github.com/repos/pfn/sbt-simple-server,139356,sbt-simple-server,Simple SBT server plugin,Scala,2016-04-11 22:06:45 UTC,,false,1970-01-01 01:00:01 UTC,
34862604,https://api.github.com/repos/akozhemiakin/cableguy,11879535,cableguy,Yet another Scala Dependency Injection Library,Scala,2016-04-11 22:08:35 UTC,,false,1970-01-01 01:00:01 UTC,
34863453,https://api.github.com/repos/hyptrails/sparktrails-core,10859255,sparktrails-core,SparkTrails is a MapReduce implementation of HypTrails for comparing hypotheses about human trails.,Scala,2016-04-11 05:59:14 UTC,,false,1970-01-01 01:00:01 UTC,
34864139,https://api.github.com/repos/tpiecora/docker-client-scala,6336617,docker-client-scala,scala wrapper for spotify's docker-client,Scala,2016-04-11 23:13:05 UTC,,false,1970-01-01 01:00:01 UTC,
34865015,https://api.github.com/repos/fedeoasi/learn-by-subtitles-play,665399,learn-by-subtitles-play,A web application to search and index subtitles for your favourite movies and TV shows,Scala,2016-04-11 23:55:21 UTC,,false,1970-01-01 01:00:01 UTC,
34866959,https://api.github.com/repos/williamsonm/sbt-scr-plugin,12120804,sbt-scr-plugin,SBT plugin for processing SCR annotations,Scala,2016-04-11 04:26:59 UTC,,false,1970-01-01 01:00:01 UTC,
34868877,https://api.github.com/repos/benjamin658/Bitcoin-Predict-,2278467,Bitcoin-Predict-,Bitcoin prediction by Spark MLlib random forest,Scala,2016-04-11 06:11:23 UTC,,false,1970-01-01 01:00:01 UTC,
34869127,https://api.github.com/repos/atemerev/carb,134359,carb,Cryptocurrency arbitrage engine,Scala,2016-04-11 06:24:07 UTC,,false,1970-01-01 01:00:01 UTC,
34870973,https://api.github.com/repos/pfcoperez/QueryPerformance,3613212,QueryPerformance,SQL query launcher to test data frameworks performance.,Scala,2016-04-11 07:34:08 UTC,,false,1970-01-01 01:00:01 UTC,
34871493,https://api.github.com/repos/worldline/scala-cheatsheet,2301435,scala-cheatsheet,CheatSheet for the scala language,Scala,2016-04-11 07:59:26 UTC,,false,1970-01-01 01:00:01 UTC,
34873384,https://api.github.com/repos/frankdavid/IRWebCrawler,968901,IRWebCrawler,"Given a seed webpage, autonomously traverses the Internet. When the crawler encounters an unseen page, that page is crawled and analyzed. Calculates the number of distinct urls, exact duplicate and near duplicate pages and pages written in English. ",Scala,2016-04-11 09:36:26 UTC,,false,1970-01-01 01:00:01 UTC,
34873936,https://api.github.com/repos/frankdavid/IRDocumentRetrieval,968901,IRDocumentRetrieval,"Search engine that, from a large collection of documents returns a list of the most relevant documents for a number of queries.",Scala,2016-04-11 09:41:11 UTC,,false,1970-01-01 01:00:01 UTC,
34878287,https://api.github.com/repos/mayankachandrashekar/Documentics,9546497,Documentics,Document Semantic Analyzer App,Scala,2016-04-09 01:33:54 UTC,,false,1970-01-01 01:00:01 UTC,
34878479,https://api.github.com/repos/curiousinternals/angry-atronach,3701066,angry-atronach,A website meant to help people study independently using structured learning materials. My third year project at UoM.,Scala,2015-10-12 18:31:58 UTC,,false,1970-01-01 01:00:01 UTC,
34879089,https://api.github.com/repos/smartdata-x/wokong,10726562,wokong,计算平台,Scala,2015-11-27 13:21:32 UTC,,false,1970-01-01 01:00:01 UTC,
34881307,https://api.github.com/repos/HEAVEN4499/Kitsch,4088356,Kitsch,A spark-like computing system with rdd by akka,Scala,2016-04-12 01:03:52 UTC,,false,1970-01-01 01:00:01 UTC,
34881838,https://api.github.com/repos/combust-ml/bundle-scala,11077777,bundle-scala,Scala reference implementation for Bundle.ML serializers,Scala,2016-04-12 01:17:04 UTC,,false,1970-01-01 01:00:01 UTC,
34882538,https://api.github.com/repos/Saheb/BlackJack,395424,BlackJack,A popular card game using Scala and Akka,Scala,2015-02-26 18:23:13 UTC,,false,1970-01-01 01:00:01 UTC,
34884484,https://api.github.com/repos/frankdavid/CloudSnap,968901,CloudSnap,A simple screenshot application for testing various AWS services,Scala,2016-04-12 10:10:46 UTC,,false,1970-01-01 01:00:01 UTC,
34885103,https://api.github.com/repos/UdashFramework/udash-guide,11330823,udash-guide,Udash Developer's Guide,Scala,2016-04-12 08:21:15 UTC,,false,1970-01-01 01:00:01 UTC,
34890755,https://api.github.com/repos/yannick-cw/kdd_algorithms,6572866,kdd_algorithms,Here are some of the algorithms from the course Knowledge Discovery in Databases 2016 at LMU implemented.,Scala,2016-04-12 11:01:46 UTC,,false,1970-01-01 01:00:01 UTC,
34891705,https://api.github.com/repos/elkdanger/scala-play-boilerplate,76025,scala-play-boilerplate,Boilerplate app for a new Scala Play application,Scala,2016-04-12 11:23:14 UTC,,false,1970-01-01 01:00:01 UTC,
34893296,https://api.github.com/repos/itzealot/scala,7927705,scala,Scala projects,Scala,2016-04-12 11:30:56 UTC,,false,1970-01-01 01:00:01 UTC,
34894089,https://api.github.com/repos/betomontejo/aws-sbt,2070521,aws-sbt,A helper project for running a Scala AWS SBT REPL,Scala,2016-04-12 11:34:50 UTC,,false,1970-01-01 01:00:01 UTC,
34899917,https://api.github.com/repos/ThoughtWorksInc/sbt-scala-js-map,177246,sbt-scala-js-map,A Sbt plugin that setup source mapping for Scala.js projects hosted on Github,Scala,2016-04-12 18:38:07 UTC,,false,1970-01-01 01:00:01 UTC,
34901890,https://api.github.com/repos/ActianCorp/KafkaSparkVector,7660732,KafkaSparkVector,A simple Scala code which streams Kafka messages  into Actian-Vector[H] through the Spark-Vector plugin,Scala,2016-04-12 12:36:26 UTC,,false,1970-01-01 01:00:01 UTC,
34902412,https://api.github.com/repos/viatra/incquery-ds,12459430,incquery-ds,A distributed and sharded approach for incremental query evaluation,Scala,2015-02-24 09:25:53 UTC,,false,1970-01-01 01:00:01 UTC,
34904261,https://api.github.com/repos/tguinot/simudynetest,212518,simudynetest,interview test,Scala,2016-04-12 12:45:28 UTC,,false,1970-01-01 01:00:01 UTC,
34905011,https://api.github.com/repos/antonin42/funtrain,12470336,funtrain,functional programming training,Scala,2016-04-12 17:52:08 UTC,,false,1970-01-01 01:00:01 UTC,
34905728,https://api.github.com/repos/freddie-freeloader/PPP,3848963,PPP,Probabilistic Programming Project,Scala,2016-04-12 13:02:14 UTC,,false,1970-01-01 01:00:01 UTC,
34910085,https://api.github.com/repos/gnebro/hmrc,12471283,hmrc,Test for HMRC,Scala,2016-04-12 13:29:12 UTC,,false,1970-01-01 01:00:01 UTC,
34910675,https://api.github.com/repos/xyjsjruiliu/MLlibScala,7636497,MLlibScala,Spark版本的机器学习库,Scala,2016-04-12 13:37:49 UTC,,false,1970-01-01 01:00:01 UTC,
34913378,https://api.github.com/repos/csoulakian/MiniJS-REPL-Scala,6739950,MiniJS-REPL-Scala,COMP 372 Programming Languages - Spring 2015 Project 3; MiniJS Scala-based REPL,Scala,2016-04-12 13:49:56 UTC,,false,1970-01-01 01:00:01 UTC,
34914424,https://api.github.com/repos/pianista215/vangoghNeuralNetwork,1411466,vangoghNeuralNetwork,Trying to identify van gogh paintings using Neural Networks written in Scala,Scala,2016-04-12 13:54:47 UTC,,false,1970-01-01 01:00:01 UTC,
34914703,https://api.github.com/repos/mslinn/squareApiFacade,109036,squareApiFacade,Scala library for the Square Connect API,Scala,2016-04-12 13:58:53 UTC,,false,1970-01-01 01:00:01 UTC,
34914856,https://api.github.com/repos/movio/movio-apidoc-generator,1295601,movio-apidoc-generator,Code gen for http://apidoc.me,Scala,2016-04-12 03:24:02 UTC,,false,1970-01-01 01:00:01 UTC,
34916621,https://api.github.com/repos/JMailloH/mllib_example,2832620,mllib_example,Compute column summary statistics. SUPPORT VECTOR MACHINE - SVM. RANDOM FOREST - RF. Apache Spark,Scala,2016-04-12 09:32:31 UTC,,false,1970-01-01 01:00:01 UTC,
34919012,https://api.github.com/repos/cs1994/WebCollections,12281331,WebCollections,init,Scala,2016-04-12 14:30:03 UTC,,false,1970-01-01 01:00:01 UTC,
34920930,https://api.github.com/repos/kmizu/scala_streaming,231171,scala_streaming,An exmaple project using Java 8 Stream API from Scala 2.12,Scala,2016-04-12 14:43:27 UTC,,false,1970-01-01 01:00:01 UTC,
34922801,https://api.github.com/repos/rishabhbhardwaj/spark-datasource-s3,3181705,spark-datasource-s3,Spark Connector for Amazon S3,Scala,2016-04-13 04:01:36 UTC,,false,1970-01-01 01:00:01 UTC,
34923192,https://api.github.com/repos/shreegithub/herokucloud,12473292,herokucloud,heroku,Scala,2016-04-12 08:29:03 UTC,,false,1970-01-01 01:00:01 UTC,
34926023,https://api.github.com/repos/santacos/reactiveProgramming,3365736,reactiveProgramming,Learning reactive programming / courser,Scala,2016-04-12 15:19:50 UTC,,false,1970-01-01 01:00:01 UTC,
34927318,https://api.github.com/repos/gvolpe/typelevel-prog,1366596,typelevel-prog,Typelevel and generic programming examples that I've been learning.,Scala,2016-04-12 15:29:45 UTC,,false,1970-01-01 01:00:01 UTC,
34928340,https://api.github.com/repos/BBK-PiJ-2015-41/cw-two,10740153,cw-two,Course Work 2,Scala,2016-04-10 20:11:10 UTC,,false,1970-01-01 01:00:01 UTC,
34931163,https://api.github.com/repos/zhangzhikuan/mesos_framework,12044707,mesos_framework,基于mesos做的分布式系统,Scala,2016-04-12 16:00:11 UTC,,false,1970-01-01 01:00:01 UTC,
34932462,https://api.github.com/repos/sdpatil/SparkPartitioner,67794,SparkPartitioner,Sample Project that demonstrates how to partition data in Spark,Scala,2016-04-12 16:23:51 UTC,,false,1970-01-01 01:00:01 UTC,
